listing_id,positive,negative,rating
28599019,21,8,13
28599087,137,34,103
28599101,35,12,23
28599602,81,27,54
28599788,25,11,14
28599858,65,13,52
28600063,39,7,32
28601225,12,8,4
28601248,3,2,1
28601292,0,0,0
28601507,53,9,44
28602876,36,21,15
28602920,32,8,24
28603346,4,0,4
28604071,3,0,3
28604084,157,27,130
28605496,9,1,8
28605889,106,51,55
28605942,54,8,46
28606271,115,23,92
28606581,7,2,5
28606903,3,2,1
28607165,16,6,10
28607565,13,8,5
28607629,3,1,2
28607661,9,4,5
28607689,164,53,111
28608405,5,3,2
28608569,99,20,79
28609043,106,30,76
28609238,91,21,70
28609359,2,2,0
28609476,75,6,69
28611422,100,41,59
2861670,58,14,44
28616752,24,4,20
28619559,0,0,0
2862006,8,1,7
28621156,9,2,7
28621869,34,10,24
28621953,47,19,28
28622267,8,4,4
28622455,4,2,2
28622779,3,1,2
28622780,108,23,85
28622792,111,71,40
28622982,37,6,31
28623052,0,0,0
28623256,41,11,30
28623525,80,16,64
28623577,2,2,0
28623599,56,14,42
28623748,36,11,25
28624420,21,3,18
28624485,4,1,3
28624490,6,1,5
28624681,3,0,3
28625172,126,26,100
28625366,76,10,66
28627028,41,18,23
28627767,18,4,14
28628318,151,16,135
28629964,8,4,4
28630326,35,15,20
28630355,22,20,2
28631945,12,2,10
28632075,128,44,84
28632708,34,9,25
28632824,6,2,4
28632980,10,3,7
28633747,49,15,34
28633874,2,0,2
28634210,1,2,-1
28634349,4,0,4
28635034,26,9,17
28635808,98,23,75
28636996,21,13,8
28637246,14,5,9
28637433,39,4,35
28637515,20,4,16
28637778,30,5,25
28637999,28,11,17
28638103,111,23,88
28638128,30,10,20
28638521,10,3,7
28649302,18,1,17
28649376,3,0,3
28650541,1,0,1
28650885,14,2,12
28651335,1,0,1
28651924,29,4,25
28651971,46,10,36
28652100,39,5,34
28652235,15,12,3
28652466,34,15,19
28652501,34,8,26
28652571,20,11,9
28652646,1,0,1
28652979,32,12,20
28653230,24,8,16
28654016,29,6,23
28654405,4,1,3
28654406,47,13,34
28654579,10,4,6
28654607,66,7,59
28654963,54,7,47
28655346,42,5,37
28655948,58,10,48
28655989,18,5,13
28656014,25,9,16
28656239,2,0,2
28656354,74,22,52
28656734,19,1,18
28657168,9,3,6
28657170,23,2,21
28657213,16,10,6
28657276,37,10,27
28657614,0,0,0
28658027,50,23,27
28658105,31,2,29
28658217,32,13,19
28658609,10,4,6
28658914,62,10,52
28659008,1,0,1
28659184,124,44,80
28659225,17,2,15
28660414,27,2,25
28660462,17,2,15
28660467,0,0,0
28660794,7,2,5
28660826,9,2,7
28660875,0,0,0
28662831,20,3,17
28663356,34,15,19
28664394,105,54,51
28664961,27,8,19
28665272,23,9,14
28665623,1,2,-1
28665865,62,7,55
2866677,2,2,0
28666876,20,6,14
28666904,59,15,44
28667243,75,24,51
286675,210,54,156
28668200,41,12,29
28668968,36,16,20
28670297,12,3,9
2867273,93,28,65
28675773,0,0,0
28676895,1,1,0
28677093,0,1,-1
28677173,94,19,75
28678076,0,1,-1
28678317,1,0,1
28679320,35,2,33
28679595,16,5,11
28679969,148,27,121
28680434,21,3,18
28680724,8,1,7
28680813,0,0,0
28681191,75,36,39
28681372,34,9,25
28681641,28,4,24
28681736,0,0,0
28681795,6,2,4
2868232,76,14,62
28682327,0,0,0
28682496,60,14,46
28682968,3,0,3
28683153,52,6,46
28683191,35,5,30
28683567,26,5,21
28683738,5,0,5
28684052,21,7,14
28684062,90,21,69
28684193,94,25,69
28684261,25,9,16
28684370,43,31,12
28687322,2,0,2
28687324,4,0,4
28687575,7,3,4
28687822,15,15,0
28688549,24,9,15
28688717,10,0,10
28688808,10,4,6
28689111,2,0,2
28689346,25,7,18
28689957,9,4,5
28690714,11,3,8
28691606,3,1,2
28691673,4,0,4
28691717,6,4,2
2869190,8,3,5
28692008,1,0,1
28692706,7,3,4
28693071,16,7,9
28694124,103,18,85
28695453,135,53,82
28695632,77,50,27
28697736,216,39,177
28698994,24,6,18
28702043,43,9,34
28703898,50,15,35
28703973,7,3,4
28704432,72,50,22
28705808,5,1,4
28706066,32,19,13
28706540,7,2,5
28706754,2,0,2
28706803,40,18,22
28707528,0,0,0
28707805,34,4,30
28707934,40,12,28
28708042,12,4,8
28708166,45,0,45
28708301,0,0,0
28708747,2,0,2
28708932,1,1,0
28709195,5,1,4
28709241,59,8,51
28710015,71,22,49
28710232,1,0,1
28710477,4,2,2
28710725,27,7,20
28711371,26,8,18
28711394,44,15,29
28711604,56,21,35
28711625,7,4,3
28712022,1,0,1
28712084,6,1,5
28712342,38,15,23
28712470,10,2,8
28712497,53,29,24
28712778,45,9,36
28712876,49,20,29
28713051,10,1,9
28713453,13,3,10
28713454,20,5,15
28713652,35,9,26
28713657,19,4,15
28713826,47,12,35
2871410,13,8,5
28714665,29,2,27
28714768,5,0,5
28715563,7,4,3
28716041,3,1,2
28716046,8,3,5
28716584,63,17,46
28717421,10,1,9
2871771,83,66,17
28717825,8,1,7
28717939,4,6,-2
28718387,67,16,51
28718436,2,1,1
28719885,7,1,6
28719992,3,0,3
28721435,96,20,76
28722262,28,7,21
28722562,5,1,4
28726142,14,6,8
28726211,35,8,27
28726700,31,9,22
28727171,32,14,18
28727534,39,4,35
28727711,60,6,54
28728425,12,3,9
28728465,4,0,4
28728675,4,1,3
28729433,0,0,0
28729465,12,3,9
28729601,12,2,10
28729947,24,10,14
28730051,23,2,21
28730195,14,2,12
28731726,28,13,15
28731858,0,1,-1
28731949,4,1,3
28733509,12,1,11
28734140,16,13,3
28735635,17,2,15
28735961,22,1,21
28736107,2,0,2
28736804,9,1,8
28737100,1,0,1
28737128,3,0,3
28737219,41,11,30
28737424,45,17,28
28738073,9,4,5
28739081,6,3,3
28739852,121,13,108
2874224,486,176,310
28745346,4,1,3
28745460,31,7,24
28745569,66,3,63
28745808,45,6,39
28746212,9,1,8
28746653,64,16,48
28746770,6,0,6
28747298,6,1,5
28748480,5,2,3
28748712,22,6,16
28748895,5,1,4
28749035,7,6,1
28750222,54,21,33
28750292,3,1,2
28750509,21,7,14
28750757,20,6,14
28751047,54,10,44
28752276,4,1,3
28752470,0,0,0
28753373,89,19,70
28753730,5,2,3
28753789,46,13,33
28754307,0,0,0
28754442,184,46,138
28754468,4,0,4
28755096,20,8,12
28755478,8,0,8
28755547,11,2,9
28756390,60,20,40
28756434,23,8,15
28756566,6,1,5
28756704,64,13,51
28756738,3,1,2
28757063,9,3,6
28757729,27,5,22
28757836,34,5,29
28758205,37,13,24
28758365,19,0,19
28758662,84,11,73
28759040,12,4,8
28759172,0,0,0
28759584,30,3,27
28759619,46,10,36
28759748,4,4,0
28760134,23,10,13
28760289,17,1,16
28765600,42,16,26
28766476,42,10,32
28766634,0,0,0
28766818,7,0,7
28768117,29,10,19
28768145,18,2,16
28768406,2,1,1
28768456,11,2,9
28768745,41,24,17
28769105,4,6,-2
28769164,2,3,-1
28769412,18,3,15
28769455,0,0,0
28769829,0,0,0
28770044,83,32,51
28771422,21,3,18
28771693,30,27,3
28771783,55,12,43
28772259,47,27,20
28772532,34,15,19
28772624,11,5,6
28773153,48,18,30
28773177,80,34,46
28773203,0,1,-1
28773267,26,2,24
28773407,15,6,9
28773936,59,12,47
28773995,9,3,6
28774100,20,7,13
28774152,22,6,16
28774211,0,1,-1
28774560,3,1,2
28774644,68,25,43
28774895,27,5,22
28776001,111,52,59
28776844,11,2,9
28776859,11,5,6
28777192,136,41,95
28777377,23,5,18
28777844,36,18,18
28778246,62,41,21
28778390,12,6,6
28779110,72,29,43
28779349,133,15,118
28779535,54,12,42
28779660,0,0,0
28779950,50,24,26
28780042,56,21,35
28780061,74,13,61
28780155,0,0,0
28780599,70,18,52
28780646,12,3,9
28780659,13,11,2
28780990,9,3,6
28783043,2,1,1
28783449,19,12,7
28783521,7,0,7
28783672,47,9,38
28784601,4,5,-1
28784811,7,2,5
2878520,24,0,24
28791938,81,12,69
28793505,0,0,0
28795356,56,7,49
28795821,49,16,33
28795987,171,27,144
28796241,6,3,3
28796331,94,19,75
28796665,34,7,27
28796666,16,2,14
28796798,12,5,7
28797043,69,5,64
28797230,99,24,75
28797294,70,11,59
28797977,7,3,4
28798023,17,2,15
28798472,15,5,10
28799013,28,2,26
28799592,10,2,8
28799827,50,7,43
28800699,52,29,23
28800962,5,1,4
28801208,4,0,4
28801356,24,8,16
28801689,28,17,11
28801771,46,13,33
28801809,49,18,31
28801975,14,3,11
28802566,14,1,13
2880265,158,19,139
28803013,148,39,109
28804401,0,0,0
28804524,55,19,36
28804586,105,34,71
2880469,133,65,68
28804898,54,19,35
28805267,63,26,37
28805389,73,34,39
28805805,23,19,4
28806397,3,2,1
28806480,32,5,27
28807329,20,2,18
28807637,44,13,31
28808189,43,5,38
28808824,13,6,7
28808938,10,6,4
28809152,161,50,111
28809798,21,5,16
28809849,7,1,6
28810023,6,0,6
28810226,89,39,50
28811234,0,0,0
28811332,29,15,14
28812358,31,4,27
28819307,11,17,-6
28819336,32,6,26
28820591,2,3,-1
28822736,40,22,18
28823128,6,2,4
28823378,31,9,22
28823720,2,1,1
28823911,13,2,11
28824448,4,1,3
28824593,76,15,61
28824671,4,0,4
28824944,43,7,36
28825107,0,0,0
28825410,32,8,24
28825564,24,2,22
28825689,48,25,23
28826036,0,0,0
28826041,32,6,26
28826137,1,0,1
28826306,52,17,35
28826327,0,0,0
28827460,68,24,44
28827756,39,4,35
28827757,11,3,8
28828200,9,1,8
28828647,32,6,26
28828822,65,7,58
28828887,24,5,19
28829142,3,1,2
28829438,3,2,1
28830294,98,27,71
28830602,70,23,47
28830949,14,4,10
28831093,85,33,52
28831277,12,3,9
28831565,98,32,66
28831685,10,2,8
28831722,32,18,14
28831734,137,19,118
28831767,44,32,12
28832017,1,1,0
28832097,6,1,5
28832472,53,25,28
28832994,68,23,45
28833016,17,9,8
28833568,6,2,4
28833633,3,0,3
28833636,0,0,0
28833676,5,1,4
28833701,3,2,1
28834204,23,2,21
28834657,13,4,9
28834946,5,2,3
28835377,87,8,79
28835416,73,26,47
28836016,24,3,21
28836454,37,4,33
28837232,12,6,6
28837390,17,3,14
28838260,14,2,12
28838343,4,1,3
28838351,17,3,14
28838432,25,5,20
28838703,62,24,38
2883954,11,8,3
28840886,57,16,41
288410,70,22,48
28841485,18,2,16
28842467,44,13,31
28848707,0,0,0
28849998,29,4,25
28850501,200,40,160
2885063,263,107,156
28851424,9,3,6
28851790,21,5,16
28852028,28,13,15
28852304,5,0,5
28852911,0,0,0
28852954,9,4,5
28853201,10,0,10
28853233,5,1,4
28853885,2,1,1
28854219,2,0,2
28854350,27,5,22
28854581,2,0,2
28855387,6,2,4
28856050,12,4,8
2885623,91,46,45
28856278,8,6,2
28856344,154,23,131
28856539,25,4,21
28856614,1,0,1
28856823,3,2,1
28857001,91,27,64
28857428,6,2,4
28858418,51,26,25
28859328,45,15,30
28859556,5,0,5
28859602,61,14,47
28859661,0,0,0
28859719,95,27,68
28860268,6,2,4
28860301,61,12,49
28860429,18,9,9
28860547,71,22,49
28860680,0,0,0
28860926,17,7,10
28862207,82,13,69
28862560,128,22,106
28864602,63,12,51
28865033,0,1,-1
28865250,6,2,4
28865641,2,0,2
28866250,61,19,42
28866542,81,19,62
2886726,141,53,88
28867992,11,0,11
28870317,44,15,29
28870681,1,0,1
28876058,36,14,22
28877881,53,21,32
28878801,6,0,6
28879174,21,4,17
28879223,23,10,13
28879367,20,5,15
28879649,43,12,31
28879703,0,0,0
28880037,19,1,18
28880649,5,1,4
28881427,17,10,7
28881462,46,8,38
28881986,59,13,46
28882598,0,0,0
28882772,26,6,20
28883834,0,0,0
28883954,80,6,74
28884075,6,2,4
28884498,16,2,14
28884908,7,1,6
28885334,27,6,21
28885531,48,6,42
288857,52,17,35
28886164,21,1,20
28886296,76,12,64
28886407,15,3,12
28887058,11,16,-5
28887444,30,10,20
28887674,110,29,81
28888764,34,20,14
28888984,2,0,2
28889501,12,3,9
28889667,17,8,9
28890657,0,0,0
28890922,43,12,31
28890934,0,0,0
28891064,3,0,3
28891069,13,2,11
28891089,31,9,22
2889261,202,55,147
28892611,5,0,5
28894480,26,14,12
28894897,60,25,35
28901031,1,0,1
28901218,37,10,27
28902673,26,10,16
28903869,6,2,4
28904489,0,0,0
28904724,23,2,21
28907405,5,0,5
28907852,84,22,62
2890867,13,2,11
28908718,29,9,20
28909255,9,1,8
28909659,44,11,33
28910399,12,3,9
28910824,35,9,26
28911049,16,4,12
28911212,195,43,152
28912263,55,10,45
28912380,21,4,17
28914371,2,1,1
28914497,0,0,0
28915056,10,2,8
28921374,12,3,9
28921963,6,0,6
28922392,0,0,0
28922479,4,5,-1
28922576,19,0,19
28923112,15,6,9
28923632,15,2,13
28924162,7,5,2
28925834,4,4,0
2892678,76,32,44
28927346,20,10,10
28927565,3,1,2
28928015,5,2,3
28928600,102,17,85
28928800,5,3,2
28928803,40,3,37
28929371,46,11,35
28929503,0,0,0
28929754,1,0,1
28930513,3,0,3
28930570,25,8,17
28930951,86,32,54
28931143,39,3,36
28931616,32,15,17
28932280,20,10,10
28932566,55,4,51
28932577,0,0,0
28932768,13,1,12
28934316,9,2,7
28934659,30,7,23
28934857,27,6,21
28935214,21,9,12
28935356,9,1,8
28935392,5,0,5
2893640,138,15,123
28936582,3,0,3
28937013,7,1,6
28938794,5,3,2
289422,141,25,116
28943780,4,0,4
2894624,24,5,19
28947002,39,5,34
28947029,9,3,6
28947230,5,2,3
28947466,2,2,0
28947855,7,1,6
28948543,0,0,0
28948817,72,23,49
28949571,30,7,23
28949805,5,2,3
28950056,2,1,1
28950391,0,0,0
28950503,29,17,12
28950674,27,12,15
28950813,18,6,12
28951014,20,9,11
28951067,59,26,33
28951127,23,5,18
28951827,34,5,29
28952195,16,1,15
28952725,1,0,1
28952791,34,14,20
28952832,11,0,11
28953031,4,2,2
28953057,162,55,107
28953615,10,5,5
28954049,55,8,47
28954355,6,3,3
28954486,25,7,18
28954929,7,5,2
2895528,30,9,21
28955667,29,16,13
28956322,2,1,1
28956448,0,0,0
28956783,180,32,148
28957118,22,7,15
28958099,9,3,6
2895862,493,158,335
28958629,11,4,7
28958677,2,2,0
28958696,11,7,4
28959206,25,1,24
28959906,7,3,4
28960173,12,7,5
28960685,2,1,1
28961364,2,0,2
28961720,104,43,61
28961882,0,0,0
28965889,5,0,5
28969465,10,1,9
28969697,0,0,0
28970884,94,40,54
28970902,31,11,20
28972080,19,10,9
28972094,6,1,5
28972269,29,11,18
28972971,5,0,5
28973123,13,6,7
28973427,30,35,-5
28973458,17,12,5
28973619,11,5,6
2897363,84,13,71
28973796,23,7,16
28974429,2,2,0
28974712,11,3,8
28974919,56,14,42
28974927,18,5,13
28975030,2,1,1
28975683,4,1,3
28975928,15,7,8
28976112,26,22,4
28976348,7,2,5
28976360,17,2,15
28976410,35,5,30
28976675,37,10,27
28976820,0,0,0
28977740,2,0,2
28977958,34,25,9
28978602,8,2,6
28979205,0,0,0
28979596,15,3,12
289802,113,26,87
28980686,79,30,49
28980690,99,36,63
28981922,24,5,19
28981945,6,1,5
28982034,55,13,42
28982871,103,11,92
28983277,47,12,35
28983792,17,1,16
28984632,16,6,10
28985031,51,9,42
28985887,25,6,19
28985947,46,15,31
28986684,47,21,26
28987168,4,1,3
28987619,50,17,33
28991929,18,2,16
28991947,20,4,16
2899201,45,26,19
28994642,9,0,9
28994652,4,1,3
28995645,0,0,0
28995750,140,22,118
28995877,2,1,1
28995982,41,8,33
28996204,48,21,27
28996537,4,3,1
28996988,25,9,16
28997196,24,4,20
28997369,62,16,46
28997422,4,3,1
28997773,14,1,13
28998147,28,9,19
28998215,11,4,7
28998306,19,2,17
28998563,15,4,11
28998576,23,3,20
28999081,54,21,33
28999169,80,11,69
28999247,8,3,5
28999707,40,6,34
28999974,29,10,19
29000140,19,13,6
29000185,3,2,1
29000340,5,1,4
29000626,130,41,89
29001012,60,9,51
29001285,19,4,15
29001851,3,1,2
29002912,95,32,63
29004659,44,23,21
29004932,52,18,34
29005284,24,8,16
29005350,14,6,8
2900583,3,0,3
29008306,117,51,66
2900877,66,20,46
29009113,134,48,86
29009640,95,21,74
29010231,1,1,0
29010335,48,28,20
29010648,4,4,0
29011926,77,26,51
29012218,21,7,14
29012701,16,4,12
29016869,79,21,58
29018566,68,19,49
29018691,10,0,10
29019313,56,18,38
29019336,16,7,9
29020189,61,49,12
29020323,26,5,21
29020451,9,2,7
29020596,60,30,30
29020709,20,5,15
29020877,11,3,8
29020985,85,27,58
29021039,4,1,3
29021753,18,1,17
29021780,55,19,36
29022490,30,20,10
29022655,46,13,33
29023173,135,52,83
29023291,0,0,0
29023408,45,15,30
2902348,592,142,450
29023957,30,10,20
29024116,25,14,11
29024402,3,2,1
29024447,3,1,2
29024654,183,30,153
29024725,26,3,23
29026114,5,2,3
29026445,170,23,147
29026600,27,11,16
29026630,4,0,4
29026676,7,0,7
29026879,32,21,11
29026933,79,26,53
29027835,13,3,10
29027889,78,19,59
29028060,41,10,31
29028776,54,12,42
29029334,38,13,25
29029822,9,1,8
29029965,23,5,18
29030609,16,4,12
29031555,95,19,76
29032156,14,6,8
29032871,22,4,18
29033639,47,11,36
29033913,44,7,37
29034997,36,11,25
29035522,2,0,2
29035810,13,3,10
29036857,58,30,28
29037066,112,41,71
290376,3,1,2
29037616,106,35,71
290378,3,1,2
29040929,10,9,1
29043924,63,6,57
29044478,17,3,14
29044593,56,20,36
29045202,1,0,1
29045209,77,32,45
29045467,30,8,22
29045826,16,5,11
29046672,14,2,12
29046886,16,8,8
29046967,4,0,4
29047746,10,4,6
29047826,4,6,-2
29048353,19,6,13
29048530,32,16,16
29049305,0,0,0
29049369,52,28,24
29049623,23,21,2
29050482,1,1,0
29050973,8,10,-2
29051215,5,2,3
29052744,18,6,12
29053139,71,13,58
29054503,65,27,38
29055203,23,2,21
29055729,32,10,22
29056877,40,4,36
29057011,20,5,15
29057275,18,1,17
29057290,16,10,6
29058059,129,27,102
29058586,141,37,104
29058595,20,5,15
29058672,17,4,13
29058704,126,25,101
29058825,143,38,105
29060134,3,0,3
29060573,64,34,30
2906069,48,18,30
29060843,66,46,20
29064739,9,3,6
29064798,11,5,6
29065049,30,6,24
29065816,65,16,49
29068665,9,3,6
29068906,47,6,41
29068938,36,13,23
29069749,0,1,-1
29069910,78,3,75
29069971,0,0,0
29070074,3,2,1
29070127,13,0,13
29070358,41,5,36
29070816,1,3,-2
29070997,45,11,34
29072096,3,1,2
29072203,28,1,27
29072472,91,12,79
29072533,37,9,28
29073396,36,17,19
29074066,41,12,29
29075577,4,2,2
29077206,15,1,14
29078145,13,0,13
29078535,19,9,10
29078633,1,0,1
29078737,0,0,0
29078861,1,0,1
29078862,13,7,6
29079162,142,24,118
29081312,6,3,3
29087068,11,3,8
29087101,39,14,25
29087445,60,12,48
29087565,9,2,7
29088444,69,22,47
29088946,13,6,7
29088950,15,2,13
29089301,7,3,4
29089312,28,12,16
29089437,37,3,34
29089502,3,0,3
29089723,3,1,2
29090242,69,20,49
29091687,15,5,10
29091726,53,9,44
29091832,54,12,42
290923,41,13,28
29092343,64,16,48
29093701,39,10,29
29093961,9,7,2
29094762,20,5,15
29095227,0,0,0
29095690,93,15,78
29096083,56,12,44
29096780,41,14,27
29097051,264,41,223
29097128,84,13,71
29097343,1,0,1
29098097,98,14,84
29098201,7,0,7
29098736,132,20,112
29098868,11,5,6
29099082,6,3,3
29099922,90,11,79
29099942,28,13,15
29100403,147,34,113
29100727,27,7,20
29100788,84,10,74
29100882,12,4,8
29100994,189,57,132
29101004,136,31,105
29101593,124,22,102
29102264,61,12,49
29102959,25,9,16
29103351,41,25,16
29109579,9,1,8
29110598,0,1,-1
29110679,33,7,26
29111962,31,8,23
29113298,18,3,15
29113463,40,2,38
29113961,73,18,55
29114189,13,3,10
29114285,13,4,9
29114447,24,6,18
29114492,51,24,27
29114534,2,1,1
29114581,4,1,3
29115068,1,2,-1
29115454,3,0,3
29115700,10,2,8
29115716,1,1,0
29115757,8,1,7
29116176,2,4,-2
29116255,43,16,27
29116538,11,2,9
29117335,11,0,11
29117664,5,1,4
29119340,1,0,1
29120946,0,0,0
29121061,34,13,21
29122085,0,0,0
29122272,33,11,22
29122621,13,11,2
29123758,86,34,52
29123940,112,36,76
2912510,17,8,9
29126595,12,0,12
29126901,3,1,2
29127913,99,17,82
29127977,25,12,13
29128001,9,1,8
29128152,1,0,1
29128777,47,22,25
29128901,6,1,5
29129426,1,2,-1
29129550,22,6,16
29130730,8,4,4
29132197,87,32,55
29138270,67,7,60
2913853,143,33,110
29139098,6,2,4
29140390,28,2,26
29142114,50,10,40
29142243,27,5,22
29142406,121,40,81
29143326,13,10,3
29143385,4,3,1
29143942,0,0,0
29144257,14,0,14
29144296,40,8,32
29144324,1,0,1
29144384,36,14,22
29144513,0,0,0
29144786,2,0,2
29145011,62,22,40
29145162,17,3,14
29145414,3,0,3
29145470,121,28,93
29145570,34,16,18
29145719,1,0,1
29145742,7,0,7
29146311,17,3,14
29146404,42,18,24
29146802,1,3,-2
29148301,89,21,68
29148583,27,11,16
29149074,18,4,14
29149192,5,0,5
29149455,16,4,12
29149505,6,0,6
29149524,44,25,19
29149919,23,5,18
29150335,10,1,9
29151010,12,3,9
29152248,44,13,31
29152463,66,9,57
29153762,0,0,0
29154457,19,3,16
29154544,80,15,65
29156592,129,30,99
29156724,33,11,22
29156929,54,8,46
29157253,2,0,2
29157604,17,2,15
29157725,22,7,15
29158910,13,1,12
29160253,0,0,0
29160366,72,24,48
29163648,17,6,11
29167334,72,9,63
29167510,62,19,43
29167600,32,14,18
2916767,658,392,266
29167696,68,23,45
2916820,53,21,32
29168637,6,0,6
2916885,9,1,8
29169502,23,7,16
29169839,11,8,3
2917011,4,0,4
29170386,17,10,7
29171122,35,2,33
29171181,5,1,4
29171213,31,3,28
29171578,35,12,23
29172209,21,10,11
29172211,8,3,5
29172417,3,2,1
29172496,28,6,22
29172798,56,9,47
291731,3,1,2
29173137,0,3,-3
29173311,5,0,5
29173552,42,15,27
29174026,7,1,6
29174487,112,22,90
29175015,2,4,-2
2917506,68,6,62
29176185,52,9,43
29176332,35,14,21
29177673,13,4,9
29177797,44,10,34
29178194,28,5,23
29178279,25,14,11
29178770,8,4,4
29179044,126,14,112
2917935,117,23,94
29179771,9,3,6
29180934,35,24,11
29180997,6,0,6
29181457,35,9,26
29181798,0,0,0
29182109,21,8,13
2918211,0,0,0
29182309,27,6,21
29182347,66,26,40
29182580,4,1,3
29183038,5,1,4
29183597,35,10,25
29183819,51,16,35
29184535,12,6,6
29185213,116,21,95
29185257,10,3,7
29186739,12,1,11
29186959,55,29,26
29196844,3,0,3
29197559,13,5,8
29197722,26,7,19
29197938,4,1,3
29198201,14,7,7
29198246,4,1,3
29198969,54,31,23
29199493,29,28,1
29199582,67,18,49
29199663,57,7,50
29200784,31,6,25
29201403,16,6,10
29201430,1,1,0
29201459,9,3,6
29201460,0,0,0
29201478,4,1,3
29201498,3,0,3
29201616,4,4,0
29201704,93,24,69
29201734,4,0,4
29201794,206,27,179
29201995,13,3,10
29202025,4,1,3
29202044,36,12,24
29202471,21,11,10
29202592,37,18,19
29202923,5,3,2
29204155,20,4,16
29204265,2,2,0
29204276,1,0,1
29204490,4,0,4
29205122,1,0,1
29205430,13,3,10
29205613,99,13,86
29205614,8,2,6
29206039,37,9,28
29206271,17,13,4
29206307,16,7,9
29207560,6,2,4
29207693,26,11,15
29207841,5,2,3
29208397,9,4,5
29210815,20,6,14
29211205,3,0,3
29211510,117,18,99
29211988,0,0,0
29212225,5,2,3
29212617,36,7,29
29212670,4,0,4
29213065,34,17,17
29213579,0,0,0
29214220,25,13,12
2921453,925,336,589
29215141,104,9,95
29220561,36,8,28
2922216,96,42,54
29223872,151,42,109
29224959,3,0,3
29225226,13,7,6
29226625,28,14,14
29226648,31,5,26
29227512,8,2,6
29228330,41,24,17
29228498,4,1,3
29228551,51,26,25
29229860,10,2,8
29230425,4,0,4
29230752,12,1,11
29230802,16,3,13
2923116,74,23,51
29231375,62,17,45
29232080,32,5,27
29232156,21,7,14
29232261,14,6,8
29232304,0,0,0
29232457,21,9,12
29232848,90,34,56
29233083,14,3,11
29233094,1,0,1
29233101,36,9,27
29233219,9,3,6
29233375,0,0,0
29233525,52,20,32
29233847,6,0,6
29234070,52,34,18
29234507,1,0,1
29235079,16,3,13
29235822,3,3,0
29235926,25,19,6
29236035,0,1,-1
29236078,31,17,14
29239550,18,7,11
29240246,2,0,2
29245693,6,5,1
29246464,10,3,7
29246986,6,0,6
29247522,5,1,4
29247609,17,1,16
29247777,24,3,21
29248604,48,17,31
29249330,9,0,9
29249448,13,5,8
29249960,8,1,7
2925012,36,9,27
29250584,21,2,19
2925093,35,16,19
29251110,9,1,8
29251458,27,4,23
29251527,17,12,5
29251751,49,37,12
29251907,52,20,32
29252231,12,1,11
29252320,0,0,0
29254308,12,0,12
29255071,45,11,34
29255776,87,21,66
29256774,15,4,11
29257221,6,1,5
29257291,7,1,6
29257387,66,12,54
2926013,502,82,420
29260556,45,24,21
29260619,21,3,18
29264383,2,0,2
29265748,10,1,9
29265749,130,27,103
2926580,71,23,48
2926667,28,11,17
29267460,40,4,36
29267664,7,3,4
29267840,80,28,52
29268138,22,6,16
29268737,7,2,5
29268754,7,1,6
29268810,47,21,26
29269879,32,1,31
29270174,4,1,3
29270563,0,0,0
29271201,60,33,27
29271459,180,45,135
29271671,153,61,92
29272371,27,4,23
29272814,0,0,0
29272884,7,1,6
29273182,9,0,9
29273201,82,8,74
29273501,8,2,6
29274045,19,5,14
29274285,4,1,3
29274396,9,5,4
29274461,56,9,47
29274689,41,11,30
29275034,14,1,13
29275073,5,0,5
29275953,2,0,2
29276384,55,27,28
